,month,metric_total,topic_id,metric
6,2019-07-01,47.0,51,total_enrollments
7,2019-08-01,87.0,51,total_enrollments
8,2019-09-01,67.0,51,total_enrollments
9,2019-10-01,36.0,51,total_enrollments
10,2019-11-01,68.0,51,total_enrollments
11,2019-12-01,67.0,51,total_enrollments
12,2020-01-01,165.0,51,total_enrollments
13,2020-02-01,243.0,51,total_enrollments
14,2020-03-01,2893.0,51,total_enrollments
15,2020-04-01,2891.0,51,total_enrollments
16,2020-05-01,2830.0,51,total_enrollments
17,2020-06-01,4054.0,51,total_enrollments
18,2020-07-01,4100.0,51,total_enrollments
19,2020-08-01,3185.0,51,total_enrollments
20,2020-09-01,1600.0,51,total_enrollments
21,2020-10-01,2528.0,51,total_enrollments
22,2020-11-01,1616.0,51,total_enrollments
23,2020-12-01,127.0,51,total_enrollments
24,,0.0,51,total_enrollments
0,2019_01_01,50.0,51,new_buyers
1,2019_02_01,22.0,51,new_buyers
2,2019_03_01,36.0,51,new_buyers
3,2019_04_01,59.0,51,new_buyers
4,2019_05_01,62.0,51,new_buyers
5,2019_06_01,31.0,51,new_buyers
6,2019_07_01,40.0,51,new_buyers
7,2019_08_01,70.0,51,new_buyers
8,2019_09_01,62.0,51,new_buyers
9,2019_10_01,32.0,51,new_buyers
10,2019_11_01,59.0,51,new_buyers
11,2019_12_01,59.0,51,new_buyers
12,2020_01_01,140.0,51,new_buyers
13,2020_02_01,207.0,51,new_buyers
14,2020_03_01,2100.0,51,new_buyers
15,2020_04_01,2109.0,51,new_buyers
16,2020_05_01,2047.0,51,new_buyers
17,2020_06_01,2903.0,51,new_buyers
18,2020_07_01,3079.0,51,new_buyers
19,2020_08_01,2439.0,51,new_buyers
20,2020_09_01,1240.0,51,new_buyers
21,2020_10_01,1867.0,51,new_buyers
22,2020_11_01,1262.0,51,new_buyers
23,2020_12_01,109.0,51,new_buyers
24,,0.0,51,new_buyers
0,2019_01_01,50.0,51,total_buyers
1,2019_02_01,22.0,51,total_buyers
2,2019_03_01,36.0,51,total_buyers
3,2019_04_01,59.0,51,total_buyers
4,2019_05_01,62.0,51,total_buyers
5,2019_06_01,31.0,51,total_buyers
6,2019_07_01,40.0,51,total_buyers
7,2019_08_01,70.0,51,total_buyers
8,2019_09_01,62.0,51,total_buyers
9,2019_10_01,32.0,51,total_buyers
10,2019_11_01,59.0,51,total_buyers
11,2019_12_01,59.0,51,total_buyers
12,2020_01_01,140.0,51,total_buyers
13,2020_02_01,208.0,51,total_buyers
14,2020_03_01,2100.0,51,total_buyers
15,2020_04_01,2109.0,51,total_buyers
16,2020_05_01,2047.0,51,total_buyers
17,2020_06_01,2912.0,51,total_buyers
18,2020_07_01,3099.0,51,total_buyers
19,2020_08_01,2452.0,51,total_buyers
20,2020_09_01,1252.0,51,total_buyers
21,2020_10_01,1889.0,51,total_buyers
22,2020_11_01,1301.0,51,total_buyers
23,2020_12_01,107.0,51,total_buyers
24,,451.0,51,total_buyers
0,2019_01_01,3127.0,51,bookings
1,2019_02_01,1761.0,51,bookings
2,2019_03_01,1685.0,51,bookings
3,2019_04_01,2527.0,51,bookings
4,2019_05_01,2684.0,51,bookings
5,2019_06_01,1547.0,51,bookings
6,2019_07_01,2112.0,51,bookings
7,2019_08_01,4805.0,51,bookings
8,2019_09_01,3025.0,51,bookings
9,2019_10_01,1533.0,51,bookings
10,2019_11_01,1936.0,51,bookings
11,2019_12_01,2189.0,51,bookings
12,2020_01_01,5345.0,51,bookings
13,2020_02_01,7036.0,51,bookings
14,2020_03_01,51768.0,51,bookings
15,2020_04_01,54624.0,51,bookings
16,2020_05_01,64293.0,51,bookings
17,2020_06_01,92675.0,51,bookings
18,2020_07_01,94013.0,51,bookings
19,2020_08_01,73275.0,51,bookings
20,2020_09_01,37130.0,51,bookings
21,2020_10_01,50171.0,51,bookings
22,2020_11_01,37490.0,51,bookings
23,2020_12_01,2281.0,51,bookings
24,,,51,bookings
0,2019_01_01,2.0,51,activities_created
1,2019_02_01,2.0,51,activities_created
2,2019_03_01,5.0,51,activities_created
3,2019_05_01,1.0,51,activities_created
4,2019_06_01,2.0,51,activities_created
5,2019_08_01,1.0,51,activities_created
6,2019_09_01,2.0,51,activities_created
7,2019_10_01,2.0,51,activities_created
8,2019_11_01,5.0,51,activities_created
9,2019_12_01,4.0,51,activities_created
10,2020_01_01,2.0,51,activities_created
11,2020_02_01,6.0,51,activities_created
12,2020_03_01,23.0,51,activities_created
13,2020_04_01,37.0,51,activities_created
14,2020_05_01,51.0,51,activities_created
15,2020_06_01,57.0,51,activities_created
16,2020_07_01,111.0,51,activities_created
17,2020_08_01,65.0,51,activities_created
18,2020_09_01,64.0,51,activities_created
19,2020_10_01,29.0,51,activities_created
20,2020_11_01,13.0,51,activities_created
0,2019_01_01,6.0,51,total_sellers
1,2019_02_01,6.0,51,total_sellers
2,2019_03_01,7.0,51,total_sellers
3,2019_04_01,8.0,51,total_sellers
4,2019_05_01,9.0,51,total_sellers
5,2019_06_01,5.0,51,total_sellers
6,2019_07_01,7.0,51,total_sellers
7,2019_08_01,6.0,51,total_sellers
8,2019_09_01,7.0,51,total_sellers
9,2019_10_01,7.0,51,total_sellers
10,2019_11_01,8.0,51,total_sellers
11,2019_12_01,6.0,51,total_sellers
12,2020_01_01,13.0,51,total_sellers
13,2020_02_01,12.0,51,total_sellers
14,2020_03_01,24.0,51,total_sellers
15,2020_04_01,32.0,51,total_sellers
16,2020_05_01,46.0,51,total_sellers
17,2020_06_01,67.0,51,total_sellers
18,2020_07_01,110.0,51,total_sellers
19,2020_08_01,106.0,51,total_sellers
20,2020_09_01,101.0,51,total_sellers
21,2020_10_01,91.0,51,total_sellers
22,2020_11_01,88.0,51,total_sellers
23,2020_12_01,32.0,51,total_sellers
24,,233.0,51,total_sellers
0,2019-04-01,6.0,52,total_enrollments
1,2019-05-01,1.0,52,total_enrollments
2,2019-06-01,5.0,52,total_enrollments
3,2019-07-01,7.0,52,total_enrollments
4,2019-08-01,8.0,52,total_enrollments
5,2019-09-01,7.0,52,total_enrollments
6,2019-10-01,15.0,52,total_enrollments
7,2019-11-01,5.0,52,total_enrollments
8,2019-12-01,15.0,52,total_enrollments
9,2020-01-01,51.0,52,total_enrollments
10,2020-02-01,59.0,52,total_enrollments
11,2020-03-01,580.0,52,total_enrollments
12,2020-04-01,1401.0,52,total_enrollments
13,2020-05-01,1802.0,52,total_enrollments
14,2020-06-01,2414.0,52,total_enrollments
15,2020-07-01,2397.0,52,total_enrollments
16,2020-08-01,1947.0,52,total_enrollments
17,2020-09-01,1174.0,52,total_enrollments
18,2020-10-01,1006.0,52,total_enrollments
19,2020-11-01,1167.0,52,total_enrollments
20,2020-12-01,90.0,52,total_enrollments
21,,0.0,52,total_enrollments
0,2019_04_01,5.0,52,new_buyers
1,2019_05_01,1.0,52,new_buyers
2,2019_06_01,5.0,52,new_buyers
3,2019_07_01,6.0,52,new_buyers
4,2019_08_01,7.0,52,new_buyers
5,2019_09_01,7.0,52,new_buyers
6,2019_10_01,15.0,52,new_buyers
7,2019_11_01,5.0,52,new_buyers
8,2019_12_01,10.0,52,new_buyers
9,2020_01_01,35.0,52,new_buyers
10,2020_02_01,40.0,52,new_buyers
11,2020_03_01,450.0,52,new_buyers
12,2020_04_01,1009.0,52,new_buyers
13,2020_05_01,1328.0,52,new_buyers
14,2020_06_01,1860.0,52,new_buyers
15,2020_07_01,1777.0,52,new_buyers
16,2020_08_01,1474.0,52,new_buyers
17,2020_09_01,926.0,52,new_buyers
18,2020_10_01,771.0,52,new_buyers
19,2020_11_01,915.0,52,new_buyers
20,2020_12_01,77.0,52,new_buyers
21,,0.0,52,new_buyers
0,2019_04_01,5.0,52,total_buyers
1,2019_05_01,1.0,52,total_buyers
2,2019_06_01,9.0,52,total_buyers
3,2019_07_01,14.0,52,total_buyers
4,2019_08_01,7.0,52,total_buyers
5,2019_09_01,13.0,52,total_buyers
6,2019_10_01,25.0,52,total_buyers
7,2019_11_01,16.0,52,total_buyers
8,2019_12_01,22.0,52,total_buyers
9,2020_01_01,46.0,52,total_buyers
10,2020_02_01,54.0,52,total_buyers
11,2020_03_01,461.0,52,total_buyers
12,2020_04_01,1105.0,52,total_buyers
13,2020_05_01,1517.0,52,total_buyers
14,2020_06_01,2147.0,52,total_buyers
15,2020_07_01,2232.0,52,total_buyers
16,2020_08_01,1918.0,52,total_buyers
17,2020_09_01,1271.0,52,total_buyers
18,2020_10_01,1247.0,52,total_buyers
19,2020_11_01,1530.0,52,total_buyers
20,2020_12_01,77.0,52,total_buyers
21,,29.0,52,total_buyers
0,2019_04_01,108.0,52,bookings
1,2019_05_01,18.0,52,bookings
2,2019_06_01,576.0,52,bookings
3,2019_07_01,732.0,52,bookings
4,2019_08_01,144.0,52,bookings
5,2019_09_01,708.0,52,bookings
6,2019_10_01,1206.0,52,bookings
7,2019_11_01,846.0,52,bookings
8,2019_12_01,1098.0,52,bookings
9,2020_01_01,2650.0,52,bookings
10,2020_02_01,3224.0,52,bookings
11,2020_03_01,13575.0,52,bookings
12,2020_04_01,34567.0,52,bookings
13,2020_05_01,58149.0,52,bookings
14,2020_06_01,84433.0,52,bookings
15,2020_07_01,91199.0,52,bookings
16,2020_08_01,78942.0,52,bookings
17,2020_09_01,49547.0,52,bookings
18,2020_10_01,50618.0,52,bookings
19,2020_11_01,72293.0,52,bookings
20,2020_12_01,2399.0,52,bookings
21,,,52,bookings
0,2019_04_01,2.0,52,activities_created
1,2019_07_01,1.0,52,activities_created
2,2019_09_01,1.0,52,activities_created
3,2019_12_01,2.0,52,activities_created
4,2020_01_01,4.0,52,activities_created
5,2020_02_01,1.0,52,activities_created
6,2020_03_01,23.0,52,activities_created
7,2020_04_01,71.0,52,activities_created
8,2020_05_01,40.0,52,activities_created
9,2020_06_01,62.0,52,activities_created
10,2020_07_01,96.0,52,activities_created
11,2020_08_01,95.0,52,activities_created
12,2020_09_01,44.0,52,activities_created
13,2020_10_01,31.0,52,activities_created
14,2020_11_01,26.0,52,activities_created
0,2019_04_01,1.0,52,total_sellers
1,2019_05_01,1.0,52,total_sellers
2,2019_06_01,1.0,52,total_sellers
3,2019_07_01,2.0,52,total_sellers
4,2019_08_01,1.0,52,total_sellers
5,2019_09_01,2.0,52,total_sellers
6,2019_10_01,2.0,52,total_sellers
7,2019_11_01,1.0,52,total_sellers
8,2019_12_01,3.0,52,total_sellers
9,2020_01_01,3.0,52,total_sellers
10,2020_02_01,4.0,52,total_sellers
11,2020_03_01,13.0,52,total_sellers
12,2020_04_01,42.0,52,total_sellers
13,2020_05_01,54.0,52,total_sellers
14,2020_06_01,75.0,52,total_sellers
15,2020_07_01,97.0,52,total_sellers
16,2020_08_01,98.0,52,total_sellers
17,2020_09_01,87.0,52,total_sellers
18,2020_10_01,88.0,52,total_sellers
19,2020_11_01,76.0,52,total_sellers
20,2020_12_01,30.0,52,total_sellers
21,,203.0,52,total_sellers
0,2019-01-01,75.0,53,total_enrollments
1,2019-02-01,40.0,53,total_enrollments
2,2019-03-01,75.0,53,total_enrollments
3,2019-04-01,70.0,53,total_enrollments
4,2019-05-01,44.0,53,total_enrollments
5,2019-06-01,28.0,53,total_enrollments
6,2019-07-01,58.0,53,total_enrollments
7,2019-08-01,58.0,53,total_enrollments
8,2019-09-01,104.0,53,total_enrollments
9,2019-10-01,40.0,53,total_enrollments
10,2019-11-01,25.0,53,total_enrollments
11,2019-12-01,85.0,53,total_enrollments
12,2020-01-01,283.0,53,total_enrollments
13,2020-02-01,229.0,53,total_enrollments
14,2020-03-01,1639.0,53,total_enrollments
15,2020-04-01,1231.0,53,total_enrollments
16,2020-05-01,1341.0,53,total_enrollments
17,2020-06-01,3363.0,53,total_enrollments
18,2020-07-01,3851.0,53,total_enrollments
19,2020-08-01,3004.0,53,total_enrollments
20,2020-09-01,1403.0,53,total_enrollments
21,2020-10-01,853.0,53,total_enrollments
22,2020-11-01,978.0,53,total_enrollments
23,2020-12-01,60.0,53,total_enrollments
24,,0.0,53,total_enrollments
0,2019_01_01,63.0,53,new_buyers
1,2019_02_01,34.0,53,new_buyers
2,2019_03_01,61.0,53,new_buyers
3,2019_04_01,56.0,53,new_buyers
4,2019_05_01,36.0,53,new_buyers
5,2019_06_01,26.0,53,new_buyers
6,2019_07_01,44.0,53,new_buyers
7,2019_08_01,54.0,53,new_buyers
8,2019_09_01,90.0,53,new_buyers
9,2019_10_01,35.0,53,new_buyers
10,2019_11_01,21.0,53,new_buyers
11,2019_12_01,62.0,53,new_buyers
12,2020_01_01,223.0,53,new_buyers
13,2020_02_01,190.0,53,new_buyers
14,2020_03_01,1277.0,53,new_buyers
15,2020_04_01,1000.0,53,new_buyers
16,2020_05_01,1046.0,53,new_buyers
17,2020_06_01,2638.0,53,new_buyers
18,2020_07_01,2925.0,53,new_buyers
19,2020_08_01,2342.0,53,new_buyers
20,2020_09_01,1136.0,53,new_buyers
21,2020_10_01,688.0,53,new_buyers
22,2020_11_01,778.0,53,new_buyers
23,2020_12_01,53.0,53,new_buyers
24,,0.0,53,new_buyers
0,2019_01_01,63.0,53,total_buyers
1,2019_02_01,34.0,53,total_buyers
2,2019_03_01,61.0,53,total_buyers
3,2019_04_01,56.0,53,total_buyers
4,2019_05_01,36.0,53,total_buyers
5,2019_06_01,26.0,53,total_buyers
6,2019_07_01,44.0,53,total_buyers
7,2019_08_01,54.0,53,total_buyers
8,2019_09_01,90.0,53,total_buyers
9,2019_10_01,35.0,53,total_buyers
10,2019_11_01,21.0,53,total_buyers
11,2019_12_01,62.0,53,total_buyers
12,2020_01_01,223.0,53,total_buyers
13,2020_02_01,190.0,53,total_buyers
14,2020_03_01,1277.0,53,total_buyers
15,2020_04_01,1000.0,53,total_buyers
16,2020_05_01,1046.0,53,total_buyers
17,2020_06_01,2642.0,53,total_buyers
18,2020_07_01,2937.0,53,total_buyers
19,2020_08_01,2354.0,53,total_buyers
20,2020_09_01,1147.0,53,total_buyers
21,2020_10_01,694.0,53,total_buyers
22,2020_11_01,785.0,53,total_buyers
23,2020_12_01,53.0,53,total_buyers
24,,425.0,53,total_buyers
0,2019_01_01,3446.0,53,bookings
1,2019_02_01,1739.0,53,bookings
2,2019_03_01,2372.0,53,bookings
3,2019_04_01,2221.0,53,bookings
4,2019_05_01,1312.0,53,bookings
5,2019_06_01,780.0,53,bookings
6,2019_07_01,2501.0,53,bookings
7,2019_08_01,5183.0,53,bookings
8,2019_09_01,6866.0,53,bookings
9,2019_10_01,1308.0,53,bookings
10,2019_11_01,1037.0,53,bookings
11,2019_12_01,3944.0,53,bookings
12,2020_01_01,8144.0,53,bookings
13,2020_02_01,5700.0,53,bookings
14,2020_03_01,37750.0,53,bookings
15,2020_04_01,33140.0,53,bookings
16,2020_05_01,40397.0,53,bookings
17,2020_06_01,118505.0,53,bookings
18,2020_07_01,133807.0,53,bookings
19,2020_08_01,91169.0,53,bookings
20,2020_09_01,40877.0,53,bookings
21,2020_10_01,25425.0,53,bookings
22,2020_11_01,27135.0,53,bookings
23,2020_12_01,2778.0,53,bookings
24,,,53,bookings
0,2019_01_01,3.0,53,activities_created
1,2019_03_01,5.0,53,activities_created
2,2019_04_01,1.0,53,activities_created
3,2019_05_01,1.0,53,activities_created
4,2019_06_01,3.0,53,activities_created
5,2019_07_01,1.0,53,activities_created
6,2019_08_01,5.0,53,activities_created
7,2019_09_01,1.0,53,activities_created
8,2019_10_01,4.0,53,activities_created
9,2019_12_01,4.0,53,activities_created
10,2020_01_01,3.0,53,activities_created
11,2020_02_01,5.0,53,activities_created
12,2020_03_01,17.0,53,activities_created
13,2020_04_01,29.0,53,activities_created
14,2020_05_01,46.0,53,activities_created
15,2020_06_01,95.0,53,activities_created
16,2020_07_01,110.0,53,activities_created
17,2020_08_01,66.0,53,activities_created
18,2020_09_01,46.0,53,activities_created
19,2020_10_01,20.0,53,activities_created
20,2020_11_01,18.0,53,activities_created
0,2019_01_01,8.0,53,total_sellers
1,2019_02_01,5.0,53,total_sellers
2,2019_03_01,9.0,53,total_sellers
3,2019_04_01,11.0,53,total_sellers
4,2019_05_01,10.0,53,total_sellers
5,2019_06_01,7.0,53,total_sellers
6,2019_07_01,10.0,53,total_sellers
7,2019_08_01,14.0,53,total_sellers
8,2019_09_01,13.0,53,total_sellers
9,2019_10_01,10.0,53,total_sellers
10,2019_11_01,8.0,53,total_sellers
11,2019_12_01,14.0,53,total_sellers
12,2020_01_01,18.0,53,total_sellers
13,2020_02_01,17.0,53,total_sellers
14,2020_03_01,25.0,53,total_sellers
15,2020_04_01,39.0,53,total_sellers
16,2020_05_01,48.0,53,total_sellers
17,2020_06_01,84.0,53,total_sellers
18,2020_07_01,107.0,53,total_sellers
19,2020_08_01,116.0,53,total_sellers
20,2020_09_01,90.0,53,total_sellers
21,2020_10_01,79.0,53,total_sellers
22,2020_11_01,76.0,53,total_sellers
23,2020_12_01,24.0,53,total_sellers
24,,281.0,53,total_sellers
0,2019-01-01,124.0,54,total_enrollments
1,2019-02-01,101.0,54,total_enrollments
2,2019-03-01,123.0,54,total_enrollments
3,2019-04-01,71.0,54,total_enrollments
4,2019-05-01,72.0,54,total_enrollments
5,2019-06-01,39.0,54,total_enrollments
6,2019-07-01,41.0,54,total_enrollments
7,2019-08-01,125.0,54,total_enrollments
8,2019-09-01,100.0,54,total_enrollments
9,2019-10-01,112.0,54,total_enrollments
10,2019-11-01,79.0,54,total_enrollments
11,2019-12-01,55.0,54,total_enrollments
12,2020-01-01,117.0,54,total_enrollments
13,2020-02-01,83.0,54,total_enrollments
14,2020-03-01,574.0,54,total_enrollments
15,2020-04-01,1069.0,54,total_enrollments
16,2020-05-01,1340.0,54,total_enrollments
17,2020-06-01,2749.0,54,total_enrollments
18,2020-07-01,2879.0,54,total_enrollments
19,2020-08-01,2420.0,54,total_enrollments
20,2020-09-01,1604.0,54,total_enrollments
21,2020-10-01,1218.0,54,total_enrollments
22,2020-11-01,1139.0,54,total_enrollments
23,2020-12-01,71.0,54,total_enrollments
24,,0.0,54,total_enrollments
0,2019_01_01,109.0,54,new_buyers
1,2019_02_01,86.0,54,new_buyers
2,2019_03_01,93.0,54,new_buyers
3,2019_04_01,61.0,54,new_buyers
4,2019_05_01,54.0,54,new_buyers
5,2019_06_01,33.0,54,new_buyers
6,2019_07_01,36.0,54,new_buyers
7,2019_08_01,103.0,54,new_buyers
8,2019_09_01,83.0,54,new_buyers
9,2019_10_01,84.0,54,new_buyers
10,2019_11_01,67.0,54,new_buyers
11,2019_12_01,44.0,54,new_buyers
12,2020_01_01,96.0,54,new_buyers
13,2020_02_01,71.0,54,new_buyers
14,2020_03_01,493.0,54,new_buyers
15,2020_04_01,843.0,54,new_buyers
16,2020_05_01,1026.0,54,new_buyers
17,2020_06_01,1947.0,54,new_buyers
18,2020_07_01,2090.0,54,new_buyers
19,2020_08_01,1717.0,54,new_buyers
20,2020_09_01,1204.0,54,new_buyers
21,2020_10_01,907.0,54,new_buyers
22,2020_11_01,826.0,54,new_buyers
23,2020_12_01,59.0,54,new_buyers
24,,0.0,54,new_buyers
0,2019_01_01,109.0,54,total_buyers
1,2019_02_01,86.0,54,total_buyers
2,2019_03_01,93.0,54,total_buyers
3,2019_04_01,61.0,54,total_buyers
4,2019_05_01,54.0,54,total_buyers
5,2019_06_01,33.0,54,total_buyers
6,2019_07_01,36.0,54,total_buyers
7,2019_08_01,103.0,54,total_buyers
8,2019_09_01,83.0,54,total_buyers
9,2019_10_01,84.0,54,total_buyers
10,2019_11_01,67.0,54,total_buyers
11,2019_12_01,44.0,54,total_buyers
12,2020_01_01,96.0,54,total_buyers
13,2020_02_01,71.0,54,total_buyers
14,2020_03_01,493.0,54,total_buyers
15,2020_04_01,843.0,54,total_buyers
16,2020_05_01,1028.0,54,total_buyers
17,2020_06_01,1975.0,54,total_buyers
18,2020_07_01,2140.0,54,total_buyers
19,2020_08_01,1761.0,54,total_buyers
20,2020_09_01,1225.0,54,total_buyers
21,2020_10_01,945.0,54,total_buyers
22,2020_11_01,885.0,54,total_buyers
23,2020_12_01,59.0,54,total_buyers
24,,405.0,54,total_buyers
0,2019_01_01,10595.0,54,bookings
1,2019_02_01,9141.0,54,bookings
2,2019_03_01,8082.0,54,bookings
3,2019_04_01,3727.0,54,bookings
4,2019_05_01,2631.0,54,bookings
5,2019_06_01,1702.0,54,bookings
6,2019_07_01,2200.0,54,bookings
7,2019_08_01,9740.0,54,bookings
8,2019_09_01,6503.0,54,bookings
9,2019_10_01,5356.0,54,bookings
10,2019_11_01,5066.0,54,bookings
11,2019_12_01,3307.0,54,bookings
12,2020_01_01,9111.0,54,bookings
13,2020_02_01,6138.0,54,bookings
14,2020_03_01,26156.0,54,bookings
15,2020_04_01,31739.0,54,bookings
16,2020_05_01,43668.0,54,bookings
17,2020_06_01,71195.0,54,bookings
18,2020_07_01,73761.0,54,bookings
19,2020_08_01,64976.0,54,bookings
20,2020_09_01,43504.0,54,bookings
21,2020_10_01,34644.0,54,bookings
22,2020_11_01,33072.0,54,bookings
23,2020_12_01,2620.0,54,bookings
24,,,54,bookings
0,2019_01_01,3.0,54,activities_created
1,2019_02_01,13.0,54,activities_created
2,2019_03_01,3.0,54,activities_created
3,2019_04_01,4.0,54,activities_created
4,2019_05_01,4.0,54,activities_created
5,2019_07_01,1.0,54,activities_created
6,2019_08_01,2.0,54,activities_created
7,2019_09_01,2.0,54,activities_created
8,2019_10_01,2.0,54,activities_created
9,2019_11_01,7.0,54,activities_created
10,2020_01_01,2.0,54,activities_created
11,2020_02_01,8.0,54,activities_created
12,2020_03_01,10.0,54,activities_created
13,2020_04_01,47.0,54,activities_created
14,2020_05_01,54.0,54,activities_created
15,2020_06_01,75.0,54,activities_created
16,2020_07_01,117.0,54,activities_created
17,2020_08_01,46.0,54,activities_created
18,2020_09_01,36.0,54,activities_created
19,2020_10_01,27.0,54,activities_created
20,2020_11_01,16.0,54,activities_created
0,2019_01_01,13.0,54,total_sellers
1,2019_02_01,12.0,54,total_sellers
2,2019_03_01,13.0,54,total_sellers
3,2019_04_01,14.0,54,total_sellers
4,2019_05_01,10.0,54,total_sellers
5,2019_06_01,7.0,54,total_sellers
6,2019_07_01,9.0,54,total_sellers
7,2019_08_01,14.0,54,total_sellers
8,2019_09_01,15.0,54,total_sellers
9,2019_10_01,14.0,54,total_sellers
10,2019_11_01,12.0,54,total_sellers
11,2019_12_01,14.0,54,total_sellers
12,2020_01_01,15.0,54,total_sellers
13,2020_02_01,13.0,54,total_sellers
14,2020_03_01,26.0,54,total_sellers
15,2020_04_01,41.0,54,total_sellers
16,2020_05_01,53.0,54,total_sellers
17,2020_06_01,95.0,54,total_sellers
18,2020_07_01,116.0,54,total_sellers
19,2020_08_01,119.0,54,total_sellers
20,2020_09_01,110.0,54,total_sellers
21,2020_10_01,100.0,54,total_sellers
22,2020_11_01,96.0,54,total_sellers
23,2020_12_01,24.0,54,total_sellers
24,,240.0,54,total_sellers
0,2019-01-01,23.0,55,total_enrollments
1,2019-02-01,16.0,55,total_enrollments
2,2019-03-01,10.0,55,total_enrollments
3,2019-04-01,43.0,55,total_enrollments
4,2019-05-01,34.0,55,total_enrollments
5,2019-06-01,27.0,55,total_enrollments
6,2019-07-01,25.0,55,total_enrollments
7,2019-08-01,34.0,55,total_enrollments
8,2019-09-01,24.0,55,total_enrollments
9,2019-10-01,35.0,55,total_enrollments
10,2019-11-01,22.0,55,total_enrollments
11,2019-12-01,32.0,55,total_enrollments
12,2020-01-01,34.0,55,total_enrollments
13,2020-02-01,44.0,55,total_enrollments
14,2020-03-01,603.0,55,total_enrollments
15,2020-04-01,845.0,55,total_enrollments
16,2020-05-01,744.0,55,total_enrollments
17,2020-06-01,1175.0,55,total_enrollments
18,2020-07-01,1886.0,55,total_enrollments
19,2020-08-01,1465.0,55,total_enrollments
20,2020-09-01,801.0,55,total_enrollments
21,2020-10-01,595.0,55,total_enrollments
22,2020-11-01,402.0,55,total_enrollments
23,2020-12-01,38.0,55,total_enrollments
24,,0.0,55,total_enrollments
0,2019_01_01,22.0,55,new_buyers
1,2019_02_01,14.0,55,new_buyers
2,2019_03_01,8.0,55,new_buyers
3,2019_04_01,38.0,55,new_buyers
4,2019_05_01,30.0,55,new_buyers
5,2019_06_01,26.0,55,new_buyers
6,2019_07_01,20.0,55,new_buyers
7,2019_08_01,29.0,55,new_buyers
8,2019_09_01,20.0,55,new_buyers
9,2019_10_01,28.0,55,new_buyers
10,2019_11_01,19.0,55,new_buyers
11,2019_12_01,30.0,55,new_buyers
12,2020_01_01,32.0,55,new_buyers
13,2020_02_01,39.0,55,new_buyers
14,2020_03_01,511.0,55,new_buyers
15,2020_04_01,678.0,55,new_buyers
16,2020_05_01,602.0,55,new_buyers
17,2020_06_01,956.0,55,new_buyers
18,2020_07_01,1446.0,55,new_buyers
19,2020_08_01,1165.0,55,new_buyers
20,2020_09_01,620.0,55,new_buyers
21,2020_10_01,455.0,55,new_buyers
22,2020_11_01,325.0,55,new_buyers
23,2020_12_01,29.0,55,new_buyers
24,,0.0,55,new_buyers
0,2019_01_01,22.0,55,total_buyers
1,2019_02_01,14.0,55,total_buyers
2,2019_03_01,8.0,55,total_buyers
3,2019_04_01,38.0,55,total_buyers
4,2019_05_01,30.0,55,total_buyers
5,2019_06_01,26.0,55,total_buyers
6,2019_07_01,20.0,55,total_buyers
7,2019_08_01,29.0,55,total_buyers
8,2019_09_01,20.0,55,total_buyers
9,2019_10_01,28.0,55,total_buyers
10,2019_11_01,19.0,55,total_buyers
11,2019_12_01,30.0,55,total_buyers
12,2020_01_01,32.0,55,total_buyers
13,2020_02_01,39.0,55,total_buyers
14,2020_03_01,511.0,55,total_buyers
15,2020_04_01,681.0,55,total_buyers
16,2020_05_01,612.0,55,total_buyers
17,2020_06_01,968.0,55,total_buyers
18,2020_07_01,1462.0,55,total_buyers
19,2020_08_01,1226.0,55,total_buyers
20,2020_09_01,738.0,55,total_buyers
21,2020_10_01,564.0,55,total_buyers
22,2020_11_01,432.0,55,total_buyers
23,2020_12_01,28.0,55,total_buyers
24,,126.0,55,total_buyers
0,2019_01_01,934.0,55,bookings
1,2019_02_01,514.0,55,bookings
2,2019_03_01,642.0,55,bookings
3,2019_04_01,1012.0,55,bookings
4,2019_05_01,669.0,55,bookings
5,2019_06_01,539.0,55,bookings
6,2019_07_01,598.0,55,bookings
7,2019_08_01,821.0,55,bookings
8,2019_09_01,826.0,55,bookings
9,2019_10_01,1269.0,55,bookings
10,2019_11_01,601.0,55,bookings
11,2019_12_01,663.0,55,bookings
12,2020_01_01,719.0,55,bookings
13,2020_02_01,1087.0,55,bookings
14,2020_03_01,14799.0,55,bookings
15,2020_04_01,20172.0,55,bookings
16,2020_05_01,17503.0,55,bookings
17,2020_06_01,33883.0,55,bookings
18,2020_07_01,46943.0,55,bookings
19,2020_08_01,37870.0,55,bookings
20,2020_09_01,22841.0,55,bookings
21,2020_10_01,19875.0,55,bookings
22,2020_11_01,15846.0,55,bookings
23,2020_12_01,1723.0,55,bookings
24,,,55,bookings
0,2019_01_01,2.0,55,activities_created
1,2019_04_01,2.0,55,activities_created
2,2019_06_01,2.0,55,activities_created
3,2019_07_01,1.0,55,activities_created
4,2019_09_01,1.0,55,activities_created
5,2019_10_01,4.0,55,activities_created
6,2019_11_01,5.0,55,activities_created
7,2019_12_01,1.0,55,activities_created
8,2020_01_01,4.0,55,activities_created
9,2020_02_01,1.0,55,activities_created
10,2020_03_01,24.0,55,activities_created
11,2020_04_01,37.0,55,activities_created
12,2020_05_01,47.0,55,activities_created
13,2020_06_01,102.0,55,activities_created
14,2020_07_01,131.0,55,activities_created
15,2020_08_01,68.0,55,activities_created
16,2020_09_01,48.0,55,activities_created
17,2020_10_01,12.0,55,activities_created
